lsoa,place,distance,density,distance_decile
S01010052,Glasgow,3080.34934137504,0.0013820041801877944,2
S01010205,Glasgow,3095.5963221474494,0.007765971506099392,2
S01010212,Glasgow,3103.432815562052,0.003452351168358783,2
S01010021,Glasgow,3106.438827278919,5.951139498958579e-4,2
S01010246,Glasgow,3126.5811682450217,0.006026908046640953,2
S01010375,Glasgow,3146.573674138575,0.011088187232586779,2
S01010211,Glasgow,3150.9821149226364,0.005558024244343942,2
S01009863,Glasgow,3174.3376087855936,0.01614860567341175,2
S01010328,Glasgow,3178.2926918043727,0.0023553817169046894,2
S01010318,Glasgow,3192.896023079908,0.013053706617153334,2
S01010326,Glasgow,3202.0175806190614,0.003065054153334042,2
S01010050,Glasgow,3206.5455919673523,0.0038476017546581636,2
S01009911,Glasgow,3213.3030984094644,0.008896501389788303,2
S01010317,Glasgow,3217.611822553798,0.0074766823685869024,2
S01009915,Glasgow,3244.956916181793,0.003305323054845854,2
S01010316,Glasgow,3247.683685032655,0.002166098842861936,2
S01010048,Glasgow,3264.017929240994,0.0024963248868207976,2
S01010381,Glasgow,3277.1874334707586,0.019645763828360793,2
S01009902,Glasgow,3293.373802884005,0.003711354165586404,2
S01009880,Glasgow,3294.4405777859715,0.004809778535022284,2
S01010204,Glasgow,3295.077399885515,0.008945842939622256,2
S01009909,Glasgow,3298.271869230878,0.004080077032362383,2
S01009859,Glasgow,3305.0769199310703,0.0044874000196863835,2
S01009879,Glasgow,3306.149832160478,0.0023273306040331033,2
S01010407,Glasgow,3313.7652836038637,0.01640856895223591,2
S01012864,Glasgow,3314.564571050914,8.557165723751811e-4,2
S01010228,Glasgow,3368.205638624711,0.0011910482856661785,2
S01010019,Glasgow,3373.7183673354048,0.0041908197450774365,2
S01010370,Glasgow,3382.897801652138,0.004006605048001502,2
S01010383,Glasgow,3384.940363005167,0.02582174840139917,2
S01009904,Glasgow,3388.578422206943,0.0013545247893938473,2
S01009921,Glasgow,3414.964015078664,0.01394261535241858,2
S01010213,Glasgow,3448.63728953098,0.006486387889571758,2
S01009865,Glasgow,3455.3501695711875,0.010156659068373021,2
S01010217,Glasgow,3457.7663833177594,0.01111897407642802,2
S01010325,Glasgow,3465.1414382772655,0.0048845916193523365,2
S01010406,Glasgow,3473.3055870763073,0.013108561162659592,2
S01010172,Glasgow,3484.7992008799833,0.009303455523035289,2
S01010215,Glasgow,3486.64975210261,0.002739247258526898,2
S01010206,Glasgow,3490.520037453538,0.0,2
S01010207,Glasgow,3494.469591764778,0.007144352373272968,2
S01010014,Glasgow,3494.861180764556,0.010850782582531074,2
S01009920,Glasgow,3502.8406833050262,0.020125527081233236,2
S01010319,Glasgow,3517.9104091504946,0.00769543667737954,2
S01010374,Glasgow,3529.2697294144205,0.010445750556024808,2
S01010380,Glasgow,3541.86712428199,0.012594704675928211,2
S01010051,Glasgow,3543.018066863283,0.006561533454889309,2
S01010327,Glasgow,3550.004355034826,0.006559643443392204,2
S01010148,Glasgow,3559.874273011082,0.0016928717409038197,2
S01012869,Glasgow,3562.1135581775166,0.0037237272011125706,2
S01010382,Glasgow,3569.4039190817084,0.018351727250138065,2
S01010247,Glasgow,3585.167500207504,0.003608120097251151,2
S01010152,Glasgow,3585.2787243573,0.004491030321272274,2
S01010018,Glasgow,3592.1615606731184,0.008821415098015716,2
S01010320,Glasgow,3598.73859173182,0.009758857357758782,2
S01009873,Glasgow,3614.2700804851706,0.0024016523169431707,2
S01010386,Glasgow,3622.0572575694873,0.009172844238862683,2
S01010322,Glasgow,3627.9014507884435,0.005285219529495474,2
S01010068,Glasgow,3631.532897417435,0.004122011382526385,2
S01010324,Glasgow,3640.6535069306524,0.0025465155095378274,2
S01009914,Glasgow,3674.096913521615,0.0021617768246266944,2
S01010387,Glasgow,3679.0123854571616,0.0038820109441817683,2
S01010176,Glasgow,3684.5980259242647,0.0044116184424552625,2
S01010015,Glasgow,3700.237068717562,0.00864752747410408,2
S01009861,Glasgow,3700.2556903259,0.00239856855741246,2
S01010315,Glasgow,3703.886787223996,0.00718212464820702,2
S01010385,Glasgow,3707.108960611712,0.030023379594914683,2
S01010020,Glasgow,3708.2843768096977,0.008479110256531386,2
S01010405,Glasgow,3711.3449948202874,0.008927709492924119,2
S01010049,Glasgow,3737.7858679928686,0.011341759458156507,2
S01010331,Glasgow,3742.967634631428,0.005923396162780768,2
S01009924,Glasgow,3746.3316017698294,0.019674233712221687,2
S01009860,Glasgow,3747.6817284759577,0.005726509444867657,2
S01010210,Glasgow,3749.621157648303,0.0016760939193974963,2
S01010201,Glasgow,3754.2401485777154,0.0027049115239024092,2
S01010397,Glasgow,3758.298331772739,0.01189631779832638,2
S01009923,Glasgow,3773.408813673373,0.012775550353505472,2
S01010013,Glasgow,3786.8183247635748,0.004339640300424478,2
S01012859,Glasgow,3794.6823322666464,0.0017079270038743279,2
S01010216,Glasgow,3802.003158434404,0.013687140396618253,2
S01010002,Glasgow,3816.363808722362,0.008687764928336401,2
S01010202,Glasgow,3823.7180183825794,0.006541077797688395,2
S01010404,Glasgow,3829.6365552817483,0.0057702805387331,2
S01009916,Glasgow,3831.319227653566,0.003788680559811959,2
S01009917,Glasgow,3831.468793158116,0.008518494005896389,2
S01009919,Glasgow,3835.9623376999957,0.006532510622624712,2
S01010017,Glasgow,3838.6456182060642,0.009479205793825343,2
S01010173,Glasgow,3850.7792772341722,0.0034705780180315504,2
S01010180,Glasgow,3852.480837516378,0.0026876822022029465,2
S01010011,Glasgow,3861.748099736943,0.012285102038057607,2
S01010321,Glasgow,3863.8033162469337,0.00565616847402211,2
S01009864,Glasgow,3864.847510828487,0.003624815092006065,2
S01010333,Glasgow,3865.997013325511,0.0027627815127513745,2
S01010401,Glasgow,3867.881809789992,0.012933853429949174,2
S01009901,Glasgow,3883.7866144337504,0.014872086999275119,2
S01010368,Glasgow,3888.1028150351767,0.004559860782545185,2
S01010154,Glasgow,3910.05671910399,0.004917837679062773,2
S01012867,Glasgow,3919.3246172174504,0.00687889332769192,2
S01012868,Glasgow,3922.154735623199,0.008698138279312108,2
S01010396,Glasgow,3937.0401431912455,0.00911059035447968,2
S01009925,Glasgow,3944.756649822935,0.020949584808377185,2
S01010016,Glasgow,3973.7200460176177,0.006395881906900567,2
S01010000,Glasgow,3975.5513013095333,0.009021054424644567,2
S01010329,Glasgow,3978.752257726895,0.0019039848133323115,2
S01010060,Glasgow,3991.4472119081443,0.008669819880156828,2
S01010199,Glasgow,4003.6165728998462,0.0033377516643330087,2
S01009929,Glasgow,4006.1630891666823,0.007839797252664987,2
S01009900,Glasgow,4007.047610215459,0.017379634730624018,2
S01009931,Glasgow,4007.1789587727453,0.016989328986273446,2
S01010358,Glasgow,4009.1502580570927,0.01561001323655139,2
S01010057,Glasgow,4023.3240102961645,0.004630063336497735,2
S01010012,Glasgow,4026.0628990570826,0.0070480951167546,2
S01010332,Glasgow,4029.99183432949,0.0020987157934848153,2
S01010149,Glasgow,4038.696694966254,0.003876236930654926,2
S01010362,Glasgow,4054.920398290066,0.010034051086119997,2
S01010214,Glasgow,4061.2015327411686,0.004822291146131589,2
S01009874,Glasgow,4064.4693540831395,0.0037273368817488934,2
S01010195,Glasgow,4068.4763082929535,0.005046571541023176,2
S01010006,Glasgow,4073.4871353050635,0.015270131796375343,2
S01010392,Glasgow,4076.2369183445862,0.012071476129904772,2
S01010003,Glasgow,4087.406232324025,0.005257834525597759,2
S01009928,Glasgow,4102.02487582076,0.005839854279967532,2
S01010058,Glasgow,4108.271353346324,0.010871411357444264,2
S01009930,Glasgow,4108.3680943173795,0.013964478650205949,2
S01010007,Glasgow,4109.903189921672,0.008084897073290161,2
S01010153,Glasgow,4111.509055502968,0.004804964754889278,2
S01010179,Glasgow,4114.345650817886,0.0060908278968690045,2
S01010400,Glasgow,4115.530040627485,0.006744811080237319,2
S01012862,Glasgow,4122.454913417652,0.0055618774455840625,2
S01010359,Glasgow,4124.900120727329,0.006643703334624094,2
S01010175,Glasgow,4138.709637161953,0.004477979936641161,2
S01010056,Glasgow,4139.305470466892,0.0037718844387296066,2
S01010185,Glasgow,4140.316542670571,0.007082989208221955,2
S01010335,Glasgow,4142.491063437621,0.004015131731013747,2
S01009844,Glasgow,4165.429343042476,0.016876484151291195,2
S01010388,Glasgow,4166.134755540751,0.01229178547470688,2
S01009926,Glasgow,4175.135950276874,0.01695097483169945,2
S01009899,Glasgow,4175.338746773909,0.016012691659574245,2
S01009918,Glasgow,4175.818480953405,0.0051675558607449205,2
S01010184,Glasgow,4178.589070735534,0.0023482033033788313,2
S01010402,Glasgow,4182.24833867037,0.013105020433752118,2
S01010403,Glasgow,4191.373474992992,0.009693110719379654,2
S01012873,Glasgow,4208.980853319886,0.0074318264100929655,2
S01009843,Glasgow,4213.109909329198,0.0011359572302626062,2
S01010194,Glasgow,4213.33165240468,0.004831328877855724,2
S01010367,Glasgow,4221.024022198418,0.00545514930378083,2
S01010067,Glasgow,4224.160868637595,7.695089918767467e-4,2
S01012863,Glasgow,4227.833529722576,0.00639760629839922,2
S01009845,Glasgow,4246.959387589712,0.03735712992068752,3
S01010066,Glasgow,4254.425420174993,0.008111328529012182,3
S01010330,Glasgow,4268.698450217786,0.007912950235747129,3
S01009922,Glasgow,4283.473797018244,0.015618968746601136,3
S01010155,Glasgow,4289.058255286469,0.004562405855765727,3
S01010005,Glasgow,4296.977641756819,0.00587524245680475,3
S01012866,Glasgow,4298.451327750552,0.005524622852332636,3
S01010393,Glasgow,4306.596983980353,0.00915218926278165,3
S01010004,Glasgow,4312.812915038866,0.005415711273115021,3
S01012858,Glasgow,4313.187085183868,0.0011434477225478348,3
S01010209,Glasgow,4325.982325191326,0.0016381982420672727,3
S01010150,Glasgow,4330.278760414797,0.0032947204431134683,3
S01010351,Glasgow,4332.9033520845915,0.0025433025672832858,3
S01009927,Glasgow,4336.064731267622,0.009782205076349346,3
S01009999,Glasgow,4342.300088726434,0.005386186757692373,3
S01010334,Glasgow,4354.897909798245,0.0024722437641557073,3
S01010001,Glasgow,4357.042840578293,0.007097851167144059,3
S01009932,Glasgow,4357.400531583981,0.010053973563081341,3
S01010181,Glasgow,4362.279512217054,0.0051683521886424725,3
S01012872,Glasgow,4363.582655420325,0.009682988262645194,3
S01010200,Glasgow,4367.752856567562,0.004145962135853151,3
S01012865,Glasgow,4417.373741836144,0.004827835450866051,3
S01009936,Glasgow,4420.866244969144,0.007767208072880685,3
S01010361,Glasgow,4427.0394910094365,0.005376304714061767,3
S01012861,Glasgow,4430.050705228623,0.005347815869224641,3
S01009958,Glasgow,4431.575944728227,0.005385109645747466,3
S01010338,Glasgow,4434.17350531354,0.006145625685598496,3
S01010183,Glasgow,4436.422094959645,0.005197381616616536,3
S01010146,Glasgow,4436.558926752053,0.015643402364541446,3
S01010008,Glasgow,4446.5737861808275,0.006280911375164873,3
S01010389,Glasgow,4453.138848956361,0.014532233390602192,3
S01010360,Glasgow,4460.406502197557,0.0059384056475936964,3
S01010399,Glasgow,4461.203187678713,0.01550435608884264,3
S01010390,Glasgow,4473.5826068412525,0.017885980413647237,3
S01010174,Glasgow,4474.543243336056,0.0034145942305083697,3
S01010350,Glasgow,4479.106456760558,0.010419494526987727,3
S01010151,Glasgow,4485.768153477301,0.004859260536369018,3
S01008101,Glasgow,4486.459723100942,0.004778263627716353,3
S01009842,Glasgow,4489.526785290075,0.006251968820461419,3
S01010398,Glasgow,4518.164621215044,0.009124630195091597,3
S01010059,Glasgow,4525.712124679975,0.0011784033447326979,3
S01010337,Glasgow,4533.051457828325,0.005131952198007326,3
S01010395,Glasgow,4544.37374012382,0.015884188779258665,3
S01010198,Glasgow,4544.67045246402,0.002195333788144392,3
S01009998,Glasgow,4544.894105049552,0.002877996532687738,3
S01009852,Glasgow,4558.544328181266,6.787787687326527e-4,3
S01009933,Glasgow,4559.2307371575625,0.01656779580638647,3
S01010009,Glasgow,4561.635335262374,0.004212068901307702,3
S01010339,Glasgow,4565.572208750092,0.005224956371699575,3
S01010356,Glasgow,4571.962926399325,0.0024357863988013393,3
S01009841,Glasgow,4580.954604908094,0.019507840932666855,3
S01010156,Glasgow,4585.640857761459,0.005700986265945957,3
S01012857,Glasgow,4588.049884940826,0.0066349129726966105,3
S01009957,Glasgow,4617.466442283569,0.0032708552096395527,3
S01009846,Glasgow,4621.255049748992,0.004301673782922072,3
S01012855,Glasgow,4627.940761531658,0.008198570461837496,3
S01010354,Glasgow,4640.863831045688,0.010000661434186611,3
S01010365,Glasgow,4657.687526826867,0.004275393684743855,3
S01012871,Glasgow,4663.278743322414,0.00432969678388612,3
S01009913,Glasgow,4671.589605569069,3.32604473940681e-4,3
S01010352,Glasgow,4687.5072124782855,0.0034155492909223096,3
S01010366,Glasgow,4710.923639529759,0.005978049865742191,3
S01010340,Glasgow,4715.5395989086255,0.006586563175872184,3
S01010355,Glasgow,4718.862408876585,0.009747640592554936,3
S01010145,Glasgow,4721.187187352573,0.009291309543628183,3
S01010336,Glasgow,4732.86774501335,0.011265176580443506,3
S01010147,Glasgow,4732.922634334205,0.005624154171064067,3
S01010182,Glasgow,4743.275166065234,0.001988045350331296,3
S01009935,Glasgow,4755.329183508538,0.0031123526026208682,3
S01012854,Glasgow,4766.475865689563,0.007721769671814028,3
S01010394,Glasgow,4775.348242856716,0.011381049567828268,3
S01009849,Glasgow,4776.65736400612,0.008826307853959596,3
S01010010,Glasgow,4780.446121339517,0.004645679976664505,3
S01008102,Glasgow,4781.70011372879,0.002347511493557833,3
S01010419,Glasgow,4783.540660098696,0.00975850788284859,3
S01010412,Glasgow,4784.026515524583,0.001861779292885945,3
S01009997,Glasgow,4789.8786369637,0.008283395482160167,3
S01010065,Glasgow,4790.414354786986,0.0021924953601577903,3
S01010157,Glasgow,4799.417987597124,0.006189051898481499,3
S01009955,Glasgow,4812.9596655165005,0.0042682465059237385,3
S01009840,Glasgow,4819.192654767766,0.0053859946243661385,3
S01012860,Glasgow,4820.134337173139,0.002976264391559521,3
S01009848,Glasgow,4822.265755888739,0.003875527445655551,3
S01009995,Glasgow,4824.998781999717,0.009783845135671144,3
S01010158,Glasgow,4836.527424408872,0.00506433368363859,3
S01009934,Glasgow,4850.173633890443,0.0044605909434614595,3
S01012870,Glasgow,4854.197861302966,0.004213123802535375,3
S01010391,Glasgow,4876.904717861095,0.004231448415421177,3
S01010196,Glasgow,4878.646011656738,0.0019039453405491778,3
S01009847,Glasgow,4884.529847008246,0.0013895750761168217,3
S01010132,Glasgow,4891.143394342062,0.003247123508341847,3
S01009993,Glasgow,4896.188727246719,0.002349527314401796,3
S01010415,Glasgow,4920.061734980192,0.008220817727698986,3
S01008105,Glasgow,4924.272367795469,0.005535461998795024,3
S01010064,Glasgow,4926.639600036752,0.005312078539132625,3
S01010344,Glasgow,4936.147417451832,0.0025396883163949545,3
S01010144,Glasgow,4938.980975953147,0.008640200125135587,3
S01009952,Glasgow,4946.603948955844,0.006189984623654932,3
S01010357,Glasgow,4960.834963241698,0.007591935823374461,3
S01010163,Glasgow,4976.655934485621,0.004477078218995565,3
S01008100,Glasgow,4981.836835391234,0.00299757541576808,3
S01009964,Glasgow,4983.13324881748,0.005334199054464997,3
S01009956,Glasgow,4993.443413109455,0.004354144411468944,3
S01010418,Glasgow,5011.273004221296,0.008808390275720817,3
S01010142,Glasgow,5011.827037930112,0.008167327941029737,3
S01010186,Glasgow,5021.786856306647,0.006238040231316751,3
S01010353,Glasgow,5032.745325780984,0.00686898123249381,3
S01009839,Glasgow,5048.821633711822,0.02216554831488884,3
S01012853,Glasgow,5085.218130701518,0.004146092803757373,3
S01012852,Glasgow,5086.1856789700305,0.00431834611001406,3
S01010416,Glasgow,5093.497454245579,0.005260614097044196,3
S01010178,Glasgow,5102.4469577083655,9.872380640355985e-4,3
S01010197,Glasgow,5104.362971159866,0.004537542094355649,3
S01009951,Glasgow,5109.187563208503,0.0023325685120237413,3
S01010364,Glasgow,5109.762541644911,0.00714783026823316,3
S01010192,Glasgow,5110.387135497579,0.006333647240552465,3
S01010363,Glasgow,5117.224571816292,0.004793479780443836,3
S01008103,Glasgow,5118.135831962236,0.004453695821732184,3
S01009996,Glasgow,5121.497724074159,0.00951476035649393,3
S01009856,Glasgow,5121.884851372581,0.005908086097493196,3
S01009835,Glasgow,5133.748746308986,0.004800828126628646,3
S01010417,Glasgow,5138.68159811588,0.0046623523135213,3
S01012876,Glasgow,5139.6049534773965,0.004173326895028275,3
S01009961,Glasgow,5141.9603058256425,0.005082213122943534,3
S01009857,Glasgow,5155.442882986634,0.00522379045407319,3
S01010133,Glasgow,5157.704032769639,0.003508441109225326,3
S01010063,Glasgow,5159.8341520556605,0.005744055063529138,3
S01009968,Glasgow,5163.107584288392,0.005170317751899129,3
S01009851,Glasgow,5169.008521399073,0.0014728064021534027,3
S01009994,Glasgow,5171.083517742364,0.003217845354170793,3
S01009855,Glasgow,5173.298984776769,0.004879713270423455,3
S01009949,Glasgow,5184.289768574069,0.010415306422028191,3
S01009967,Glasgow,5187.153482478116,0.003275094769015661,3
S01010342,Glasgow,5209.944594583355,0.005254174041559073,3
S01010062,Glasgow,5209.972030170626,0.004961324168506132,3
S01010467,Glasgow,5211.389661593549,0.005637809831590355,3
S01010413,Glasgow,5212.228944192945,0.003373498160211366,3
S01009838,Glasgow,5212.612271163656,0.006388972559007564,3
S01012877,Glasgow,5216.054027166019,0.00395270412349205,3
S01008106,Glasgow,5218.495692366526,0.005058090878787846,3
S01009837,Glasgow,5221.383213933591,0.0038959368890563685,3
S01009850,Glasgow,5229.029185760884,0.00825736715036483,3
S01010161,Glasgow,5234.394091674753,0.002692628713001824,3
S01008099,Glasgow,5236.145655739899,0.0023636234098679265,3
S01008104,Glasgow,5267.02921743868,0.007224636549709995,3
S01010349,Glasgow,5275.024353788565,0.0035217079059031357,3
S01010191,Glasgow,5283.2524101844265,0.00587921495071678,3
S01010141,Glasgow,5285.9620987932285,0.009093200702378896,3
S01009966,Glasgow,5289.8696452859895,0.007436212430408593,3
S01012880,Glasgow,5294.154253550512,0.004238198847999788,3
S01009963,Glasgow,5310.748708578154,0.0069641332577472645,3
S01010143,Glasgow,5323.98892329892,0.005817265374017213,3
S01010423,Glasgow,5329.4867453112565,0.011123581209639112,3
S01010160,Glasgow,5339.111277716635,0.007248616663334103,3
S01008097,Glasgow,5367.865364556462,0.0034731278871505057,3
S01010421,Glasgow,5380.512598564787,0.002860717598621604,3
S01012856,Glasgow,5381.118825931277,4.732751548889343e-4,3
S01009991,Glasgow,5385.157900505989,0.009404133671666244,3
S01012881,Glasgow,5388.30535481532,0.002926159500947699,3
S01010193,Glasgow,5391.915366456909,0.0023533103028339874,3
S01010465,Glasgow,5402.4377285266455,0.0017801473542049483,4
S01010346,Glasgow,5403.862225204261,0.005007744361489227,4
S01009990,Glasgow,5404.616438027662,0.008424314609479141,4
S01009962,Glasgow,5410.881833632378,0.008499465017992005,4
S01010341,Glasgow,5430.6121829522845,0.006443651265253577,4
S01009834,Glasgow,5442.975449333788,0.004131342935868023,4
S01010159,Glasgow,5454.14887605135,0.0031564535298410855,4
S01009858,Glasgow,5458.943420374057,0.006065053404043011,4
S01009989,Glasgow,5465.116844879271,0.006504175661100116,4
S01010061,Glasgow,5479.591597272881,0.0048774485383328145,4
S01012875,Glasgow,5481.819030351124,0.005496406096426423,4
S01009959,Glasgow,5482.355264768273,0.00414829758413993,4
S01010189,Glasgow,5486.373447608455,0.007212966779576597,4
S01009953,Glasgow,5489.77476220905,0.0054210119995364734,4
S01008110,Glasgow,5492.663876279519,0.006289924754902464,4
S01010343,Glasgow,5497.633543257625,0.007052516602170567,4
S01008111,Glasgow,5500.535275179781,0.003916182672496382,4
S01009938,Glasgow,5511.518968806163,0.003271842534348908,4
S01008098,Glasgow,5522.395781828853,0.003920656784532879,4
S01010468,Glasgow,5535.82936419653,0.006382561504604981,4
S01010177,Glasgow,5537.464294058344,0.004352715482795787,4
S01009950,Glasgow,5537.686390080053,0.0035271962916601815,4
S01009960,Glasgow,5547.840165775703,0.005300375053369091,4
S01009965,Glasgow,5558.970802943353,0.002909690025582254,4
S01009853,Glasgow,5566.490526975915,0.004912426616480966,4
S01010134,Glasgow,5580.648836182832,0.0070857577094705785,4
S01010424,Glasgow,5580.866456133649,0.0031619255859889604,4
S01010135,Glasgow,5581.9541927053615,0.00669953306149486,4
S01009948,Glasgow,5584.2151172313215,0.010069346415990017,4
S01009982,Glasgow,5609.839820623693,0.004142077594783449,4
S01012851,Glasgow,5610.944069338206,0.004945224126791474,4
S01009992,Glasgow,5623.714963462286,0.00546123970543505,4
S01010140,Glasgow,5631.232684630961,0.003813896524357861,4
S01010072,Glasgow,5633.485473559773,0.005278241952289177,4
S01008112,Glasgow,5637.990900694109,0.003354842558493047,4
S01012850,Glasgow,5640.68037898994,0.0029755533877368636,4
S01010162,Glasgow,5644.2881055254875,0.005778610376579117,4
S01009854,Glasgow,5645.371558320637,0.0014478041093369497,4
S01010188,Glasgow,5666.022830152663,2.2567543795882103e-4,4
S01010190,Glasgow,5675.833159673803,0.004941035536020979,4
S01012879,Glasgow,5682.244556963647,0.0039965765833760054,4
S01009986,Glasgow,5694.981030207751,0.0067940500644357495,4
S01010348,Glasgow,5697.446996320859,0.009098547699171757,4
S01009988,Glasgow,5704.572330933015,0.005721062140591274,4
S01010139,Glasgow,5704.897317283186,0.004904327091511549,4
S01009806,Glasgow,5706.481203039417,0.002225316328659595,4
S01010420,Glasgow,5712.9131696849145,0.004239240368270764,4
S01010411,Glasgow,5725.245337153171,0.005414980461343021,4
S01009970,Glasgow,5733.464473786261,0.0125922393884982,4
S01010414,Glasgow,5748.208192155848,0.004281102647728021,4
S01009836,Glasgow,5760.9991227045475,0.0023936061927094894,4
S01012888,Glasgow,5762.796694747979,0.0036148378083264874,4
S01009813,Glasgow,5769.356062664827,0.02200766526526519,4
S01010469,Glasgow,5779.50547135649,0.004392524554057758,4
S01009954,Glasgow,5781.243553586538,0.0027223792812064757,4
S01010069,Glasgow,5789.488194808909,0.0044825896093394395,4
S01008109,Glasgow,5794.220236844882,0.0060430863063173105,4
S01010422,Glasgow,5794.734726453375,0.004684825540877617,4
S01010169,Glasgow,5797.7922981814045,0.002731187950438447,4
S01012874,Glasgow,5813.530715518621,0.003860975887905003,4
S01010165,Glasgow,5819.8133173734495,0.004006523609281877,4
S01008392,Glasgow,5829.211716434575,0.0027296527485976166,4
S01010168,Glasgow,5831.641047576333,0.003875139995066086,4
S01009808,Glasgow,5838.030123874963,0.0059151108312208,4
S01008092,Glasgow,5848.649231258318,0.0041193121891910335,4
S01010070,Glasgow,5854.029709331073,0.0052814095872015104,4
S01008096,Glasgow,5856.139919533211,0.002137787663835944,4
S01010073,Glasgow,5870.432167201934,0.005051182088057395,4
S01009810,Glasgow,5879.310285561183,0.009624766292314001,4
S01008401,Glasgow,5909.513313900899,0.003227816946108422,4
S01009946,Glasgow,5911.458275972062,0.007479072585395591,4
S01010071,Glasgow,5916.335795031883,4.3592150043660104e-4,4
S01009981,Glasgow,5972.330563010465,0.00220916864657411,4
S01008393,Glasgow,5989.9811035710345,0.005967236877464282,4
S01008108,Glasgow,5990.104238448712,0.005004673652826724,4
S01010466,Glasgow,5995.778127936144,0.0015967379226997042,4
S01009937,Glasgow,6003.68439871671,9.895021982733878e-5,4
S01009987,Glasgow,6012.0123403048265,0.00467520239932861,4
S01008400,Glasgow,6016.119659779918,0.004786296796628184,4
S01010136,Glasgow,6021.501886037407,0.004021940976365172,4
S01009807,Glasgow,6021.998617589388,0.010669035747470067,4
S01009980,Glasgow,6022.944281180898,0.0021566086048267416,4
S01009944,Glasgow,6037.912698394947,0.006886490184246042,4
S01012849,Glasgow,6047.2782641681215,0.0043136914019782525,4
S01010347,Glasgow,6057.347619547516,9.8357013482467e-4,4
S01010425,Glasgow,6075.974932437271,0.010977666892705889,4
S01008093,Glasgow,6079.452987851593,0.004825901309612709,4
S01010164,Glasgow,6082.530970087757,0.004805669497158948,4
S01012887,Glasgow,6100.925863783285,0.0034528980536910497,4
S01009984,Glasgow,6116.566055424248,0.005042122516759755,4
S01010474,Glasgow,6117.291844561955,0.009604556301843854,4
S01009814,Glasgow,6119.310200196839,0.005239509771094699,4
S01010187,Glasgow,6120.76562554749,0.005500772441532971,4
S01009811,Glasgow,6123.437177290047,0.006124032733762221,4
S01009809,Glasgow,6146.728603724666,0.005272667896522527,4
S01008113,Glasgow,6149.5445476669165,0.0033591387596258577,4
S01008410,Glasgow,6150.052526916486,0.0038516713463322334,4
S01008107,Glasgow,6157.128345739593,0.0015596898957470965,4
S01010473,Glasgow,6164.247250676861,0.005803726993192724,4
S01010137,Glasgow,6170.520285337008,0.005724444390274828,4
S01012848,Glasgow,6172.283220290533,0.005104617322762394,4
S01010431,Glasgow,6183.024329686826,0.005607291769435757,4
S01009799,Glasgow,6193.91229444556,0.002386364907674614,4
S01009983,Glasgow,6197.185408675518,0.010098483372523804,4
S01010408,Glasgow,6197.308435368809,0.003379063764639392,4
S01011700,Glasgow,6198.326514786959,0.004393242267820788,4
S01010167,Glasgow,6204.0473868071,0.004794722017782201,4
S01010410,Glasgow,6222.22613261743,0.0019307537179367982,4
S01009833,Glasgow,6222.280550245921,2.463901381464086e-4,4
S01009985,Glasgow,6228.133510809803,0.00601500134644135,4
S01010476,Glasgow,6231.461293856331,0.006672061416415004,4
S01009947,Glasgow,6232.238486138718,0.0047095169001173205,4
S01012893,Glasgow,6234.896480115445,0.00400547718083429,4
S01008095,Glasgow,6238.971499027289,0.005548861354325049,4
S01010166,Glasgow,6241.464962457754,0.003932555769143798,4
S01008114,Glasgow,6245.367879194041,0.004013381461930775,4
S01008399,Glasgow,6257.407153607446,0.003809265093002959,4
S01010345,Glasgow,6259.600626500436,1.1671636901736128e-4,4
S01010170,Glasgow,6276.17392114975,0.007894350502120825,4
S01012886,Glasgow,6276.220983013314,0.004129286687025744,4
S01008090,Glasgow,6286.597498310452,0.0041846523334296325,4
S01009945,Glasgow,6286.96370238339,0.00280887782036592,4
S01008091,Glasgow,6303.044026481666,0.0027810609825983388,4
S01009974,Glasgow,6313.048960085238,0.014765816951861974,4
S01010475,Glasgow,6313.538835152114,0.004637564900728442,4
S01009977,Glasgow,6325.886924129902,0.006154724703844087,4
S01009815,Glasgow,6327.8229570990125,0.008687067786220692,4
S01010426,Glasgow,6348.942858150608,0.01172822668919825,4
S01010138,Glasgow,6359.342418251861,0.00841457430163931,4
S01010428,Glasgow,6373.053483296084,0.003219943493420032,4
S01012878,Glasgow,6387.947369555665,0.0031059583874937526,4
S01010126,Glasgow,6394.631485244039,0.0027813431010591896,4
S01010131,Glasgow,6396.187178220448,0.003018187396096936,4
S01009941,Glasgow,6408.974146539578,0.0068691870707892596,4
S01009830,Glasgow,6409.444320606701,0.007080674462137663,4
S01009812,Glasgow,6427.507063399177,0.00645060007597893,4
S01008394,Glasgow,6430.948198287919,0.005921927964901751,4
S01009976,Glasgow,6436.154418273633,0.011127978108366363,4
S01010074,Glasgow,6450.947841589411,8.120107369777402e-4,4
S01008396,Glasgow,6481.452912077277,0.0017803554886285328,4
S01012845,Glasgow,6487.932092846948,0.00349630705640723,4
S01008088,Glasgow,6509.095020947555,0.0047286107556848275,4
S01012892,Glasgow,6525.119509084035,0.004537629806539918,4
S01008395,Glasgow,6525.681995635267,0.0044807307542560635,4
S01010077,Glasgow,6544.872060507341,0.0035894469224857983,4
S01012885,Glasgow,6544.897424738011,0.0038322072913652963,4
S01009816,Glasgow,6547.899743694079,0.006923878191360663,4
S01010171,Glasgow,6556.734341613619,0.003348973370602226,4
S01009788,Glasgow,6558.703980427854,0.004378059552705491,4
S01009819,Glasgow,6571.060017880448,0.005014911326949951,4
