"","dz_2011","2004","2016","change_prop_id"
"195","S01009979",0.491184971098266,0.337078651685393,-0.154106319412873
"196","S01010048",0.558659217877095,0.405405405405405,-0.15325381247169
"197","S01007998",0.229708052614694,0.0764818355640535,-0.15322621705064
"198","S01011394",0.243455497382199,0.0910596026490066,-0.152395894733192
"199","S01013184",0.42827657378741,0.276134122287968,-0.152142451499441
"200","S01010312",0.572181551976574,0.420168067226891,-0.152013484749683
"201","S01009841",0.436153568419786,0.284414106939704,-0.151739461480082
"202","S01013392",0.190184049079755,0.0384615384615385,-0.151722510618216
"203","S01009800",0.368757856245001,0.21759697256386,-0.151160883681141
"204","S01007804",0.455496564647096,0.304487179487179,-0.151009385159916
"205","S01008492",0.286252354048964,0.135356849876948,-0.150895504172016
"206","S01010147",0.493789452250051,0.343035343035343,-0.150754109214708
"207","S01012838",0.479310344827586,0.328587075575027,-0.150723269252559
"208","S01009595",0.181702668360864,0.0311850311850312,-0.150517637175833
"209","S01010315",0.363218132854578,0.21324354657688,-0.149974586277698
"210","S01007859",0.484077134986226,0.334448160535117,-0.149628974451109
"211","S01011467",0.293893129770992,0.144404332129964,-0.149488797641028
"212","S01009861",0.474757558471192,0.325417766051011,-0.149339792420181
"213","S01007188",0.292899754357235,0.143581081081081,-0.149318673276154
"214","S01008813",0.299709724238026,0.150451354062187,-0.14925837017584
"215","S01013255",0.219570405727924,0.0716981132075472,-0.147872292520376
"216","S01011925",0.196784257259419,0.0493218249075216,-0.147462432351898
"217","S01009992",0.45048261271982,0.303672316384181,-0.146810296335639
"218","S01012753",0.388148148148148,0.241448692152918,-0.146699455995231
"219","S01010882",0.176931346951313,0.0304259634888438,-0.146505383462469
"220","S01008471",0.41527446300716,0.268878718535469,-0.146395744471691
"221","S01007125",0.235714285714286,0.090293453724605,-0.145420831989681
"222","S01009085",0.156446871062579,0.011441647597254,-0.145005223465325
"223","S01009822",0.298191892680082,0.153374233128834,-0.144817659551247
"224","S01006662",0.254,0.109261186264308,-0.144738813735692
"225","S01011691",0.222172751558326,0.0778816199376947,-0.144291131620631
"226","S01009882",0.296215484162215,0.152263374485597,-0.143952109676618
"227","S01008920",0.206239168110919,0.0627943485086342,-0.143444819602284
"228","S01010168",0.389465687515827,0.246062992125984,-0.143402695389843
"229","S01010302",0.402232904326252,0.258838383838384,-0.143394520487868
"230","S01009130",0.326840670042852,0.184,-0.142840670042852
"231","S01008567",0.300920169112161,0.158102766798419,-0.142817402313742
"232","S01012164",0.168131868131868,0.0269299820466786,-0.14120188608519
"233","S01011609",0.489085239085239,0.348101265822785,-0.140983973262454
"234","S01013427",0.174060708978985,0.0332594235033259,-0.140801285475659
"235","S01006660",0.243225292242295,0.102611940298507,-0.140613351943788
"236","S01009758",0.203680068070623,0.0630914826498423,-0.140588585420781
"237","S01012182",0.1587095377287,0.0182083029861617,-0.140501234742538
"238","S01011612",0.182829888712242,0.0429799426934097,-0.139849946018832
"239","S01010289",0.1675,0.0282167042889391,-0.139283295711061
"240","S01007858",0.361803746433445,0.22252497729337,-0.139278769140075
"241","S01009847",0.431376851343939,0.29243937232525,-0.138937479018689
"242","S01007731",0.323157894736842,0.184397163120567,-0.138760731616275
"243","S01008107",0.165350040860801,0.0266193433895297,-0.138730697471271
"244","S01008718",0.215975733063701,0.0773694390715667,-0.138606293992134
"245","S01010111",0.582822808671065,0.444726810673443,-0.138095997997622
"246","S01011468",0.143031784841076,0.00538793103448276,-0.137643853806593
"247","S01008805",0.193466378543282,0.0561797752808989,-0.137286603262383
"248","S01011553",0.156373844121532,0.0191204588910134,-0.137253385230519
"249","S01009433",0.371212121212121,0.233990147783251,-0.13722197342887
"250","S01010442",0.380203368287258,0.243101182654402,-0.137102185632856
"251","S01010643",0.497983328851842,0.36096256684492,-0.137020762006922
"252","S01009854",0.360847135487374,0.223880597014925,-0.136966538472449
"253","S01010027",0.278418561237416,0.141509433962264,-0.136909127275152
"254","S01006632",0.306663592344939,0.169902912621359,-0.13676067972358
"255","S01009028",0.210864329676211,0.0741525423728814,-0.13671178730333
"256","S01012480",0.317642743611688,0.181034482758621,-0.136608260853068
"257","S01010203",0.230463312785842,0.0940860215053763,-0.136377291280466
"258","S01007732",0.321397474967349,0.185414091470952,-0.135983383496397
"259","S01007796",0.307200538358008,0.171232876712329,-0.135967661645679
"260","S01011268",0.22209796466115,0.0862068965517241,-0.135891068109426
"261","S01010389",0.167458432304038,0.032258064516129,-0.135200367787909
"262","S01010337",0.425762325448846,0.290791599353796,-0.134970726095049
"263","S01013214",0.157303370786517,0.0226757369614512,-0.134627633825066
"264","S01011565",0.29409594095941,0.15951595159516,-0.13457998936425
"265","S01008919",0.452102434397724,0.318021201413428,-0.134081232984296
"266","S01012734",0.174121405750799,0.0400641025641026,-0.134057303186696
"267","S01013467",0.160416666666667,0.026567481402763,-0.133849185263904
"268","S01012026",0.141295062361182,0.00771604938271605,-0.133579012978466
"269","S01009030",0.243927125506073,0.110456553755523,-0.13347057175055
"270","S01010439",0.389447236180905,0.256166982922201,-0.133280253258703
"271","S01006640",0.14651517720875,0.0132450331125828,-0.133270144096167
"272","S01008761",0.203266331658291,0.0701530612244898,-0.133113270433802
"273","S01013079",0.184072911997609,0.0512618296529968,-0.132811082344613
"274","S01012842",0.177790481634986,0.0454545454545455,-0.132335936180441
"275","S01010460",0.182614555256065,0.0503778337531486,-0.132236721502916
"276","S01010219",0.316648822269807,0.18450184501845,-0.132146977251357
"277","S01010066",0.478535353535354,0.346666666666667,-0.131868686868687
"278","S01011648",0.228630278063852,0.0968054211035818,-0.13182485696027
"279","S01012158",0.202446605835756,0.0707154742096506,-0.131731131626106
"280","S01013410",0.251062438705459,0.119718309859155,-0.131344128846304
"281","S01013058",0.138471805138472,0.00726744186046512,-0.131204363278007
"282","S01012869",0.534201954397394,0.403225806451613,-0.130976147945781
"283","S01007693",0.21558872305141,0.0847457627118644,-0.130842960339545
"284","S01010498",0.481324416897733,0.350978135788262,-0.13034628110947
"285","S01010044",0.386493586771751,0.256305939788446,-0.130187646983305
"286","S01012481",0.305896805896806,0.176010430247718,-0.129886375649088
"287","S01007787",0.290388968923647,0.160550458715596,-0.129838510208051
"288","S01010392",0.170770537040968,0.0410798122065728,-0.129690724834395
"289","S01013402",0.154471544715447,0.0250417362270451,-0.129429808488402
"290","S01011679",0.17203713817586,0.0431034482758621,-0.128933689899998
"291","S01010424",0.385605463619648,0.256696428571429,-0.12890903504822
"292","S01011253",0.405817174515235,0.277777777777778,-0.128039396737458
"293","S01011561",0.30440251572327,0.177631578947368,-0.126770936775902
"294","S01007198",0.375545851528384,0.249003984063745,-0.126541867464639
"295","S01010106",0.342300556586271,0.215946843853821,-0.12635371273245
"296","S01009798",0.16877121520706,0.0425531914893617,-0.126218023717699
"297","S01008712",0.467578772802653,0.341419586702606,-0.126159186100048
"298","S01010494",0.407927984838913,0.281803542673108,-0.126124442165806
"299","S01008931",0.351637764932563,0.225694444444444,-0.125943320488118
"300","S01010313",0.496656860123028,0.370967741935484,-0.125689118187544
"301","S01013076",0.158858858858859,0.0333333333333333,-0.125525525525526
"302","S01007707",0.206686930091185,0.0813008130081301,-0.125386117083055
"303","S01008009",0.488397790055249,0.363057324840764,-0.125340465214484
"304","S01012120",0.328125,0.202952029520295,-0.125172970479705
"305","S01010269",0.229904587635603,0.104961832061069,-0.124942755574535
"306","S01012099",0.326208178438662,0.201567749160134,-0.124640429278527
"307","S01010058",0.406850025947068,0.282308657465496,-0.124541368481572
"308","S01009978",0.492046936114733,0.367647058823529,-0.124399877291203
"309","S01010495",0.546373212297679,0.422276621787026,-0.124096590510654
"310","S01013238",0.369232622575593,0.245433789954338,-0.123798832621255
"311","S01008932",0.287383980749398,0.164021164021164,-0.123362816728234
"312","S01008779",0.156966086159487,0.0336927223719677,-0.123273363787519
"313","S01012733",0.171704012506514,0.0485865724381625,-0.123117440068351
"314","S01011450",0.187153336911791,0.0641940085592011,-0.12295932835259
"315","S01010178",0.494760066188638,0.371939736346516,-0.122820329842122
"316","S01011532",0.181523750771129,0.0588235294117647,-0.122700221359364
"317","S01008687",0.19746879334258,0.0749625187406297,-0.12250627460195
"318","S01006675",0.325350795135641,0.20310633213859,-0.122244462997051
"319","S01010356",0.323088455772114,0.200860832137733,-0.122227623634381
"320","S01008796",0.231744902797534,0.109553023663453,-0.122191879134081
"321","S01013398",0.137982195845697,0.0157977883096366,-0.122184407536061
"322","S01012892",0.373816155988858,0.252525252525253,-0.121290903463605
"323","S01010061",0.266408068269977,0.145454545454545,-0.120953522815431
"324","S01010063",0.44979042961928,0.328879753340185,-0.120910676279095
"325","S01008907",0.435887150688595,0.315052508751459,-0.120834641937136
"326","S01009762",0.42231122629285,0.301724137931034,-0.120587088361815
"327","S01006637",0.195190947666195,0.074719800747198,-0.120471146918997
"328","S01010470",0.280293367346939,0.159846547314578,-0.120446820032361
"329","S01010130",0.409327969006109,0.289156626506024,-0.120171342500085
"330","S01010503",0.46274055852988,0.342771982116244,-0.119968576413635
"331","S01013234",0.146046511627907,0.0261780104712042,-0.119868501156703
"332","S01011984",0.358609794628752,0.239099859353024,-0.119509935275728
"333","S01011543",0.385723330167775,0.266579973992198,-0.119143356175577
"334","S01012440",0.159016878886586,0.0400801603206413,-0.118936718565944
"335","S01010472",0.284224936815501,0.165289256198347,-0.118935680617154
"336","S01010047",0.517421785079,0.398550724637681,-0.118871060441319
"337","S01010240",0.270639568262717,0.152,-0.118639568262717
"338","S01009844",0.515637065637066,0.397390272835113,-0.118246792801953
"339","S01010734",0.348647902869757,0.230439442658092,-0.118208460211665
"340","S01010907",0.163507109004739,0.0454545454545455,-0.118052563550194
"341","S01012038",0.492752326413744,0.374707259953162,-0.118045066460582
"342","S01010314",0.366735233617396,0.248719824433065,-0.118015409184331
"343","S01009785",0.406645921315848,0.28894472361809,-0.117701197697758
"344","S01013307",0.292532637075718,0.174953959484346,-0.117578677591372
"345","S01010492",0.5496408956485,0.432098765432099,-0.117542130216402
"346","S01012671",0.294540078149752,0.177095631641086,-0.117444446508666
"347","S01011292",0.451748251748252,0.334346504559271,-0.117401747188981
"348","S01007714",0.267201834862385,0.149842271293375,-0.11735956356901
"349","S01010226",0.367785857960699,0.251004016064257,-0.116781841896442
"350","S01010246",0.42699642431466,0.310304449648712,-0.116691974665948
"351","S01009883",0.261077844311377,0.144404332129964,-0.116673512181413
"352","S01010353",0.498158504978857,0.38160469667319,-0.116553808305667
"353","S01007084",0.205438066465257,0.0889967637540453,-0.116441302711212
"354","S01013032",0.145454545454545,0.0290697674418605,-0.116384778012685
"355","S01012868",0.339186525712238,0.222984562607204,-0.116201963105034
"356","S01008449",0.414428799535491,0.298329355608592,-0.1160994439269
"357","S01009351",0.151840490797546,0.0359066427289048,-0.115933848068641
"358","S01007414",0.136554621848739,0.0208623087621697,-0.11569231308657
"359","S01008681",0.225419240953222,0.109732824427481,-0.115686416525741
"360","S01007876",0.225316455696203,0.109670987038883,-0.115645468657319
"361","S01010228",0.516898608349901,0.401459854014599,-0.115438754335302
"362","S01009131",0.259762308998302,0.144329896907216,-0.115432412091086
"363","S01009033",0.236412612898114,0.121130551816958,-0.115282061081156
"364","S01008209",0.174725600711955,0.0600343053173242,-0.114691295394631
"365","S01010279",0.244018469287813,0.12937595129376,-0.114642517994054
"366","S01010376",0.17089552238806,0.0564174894217207,-0.114478032966339
"367","S01008461",0.42890655545419,0.314533622559653,-0.114372932894537
"368","S01007727",0.37037037037037,0.256024096385542,-0.114346273984828
"369","S01009790",0.308711433756806,0.194401244167963,-0.114310189588843
"370","S01006681",0.252025462962963,0.1378896882494,-0.114135774713562
"371","S01011727",0.167774856966136,0.0536480686695279,-0.114126788296608
"372","S01008930",0.455821950520585,0.342465753424658,-0.113356197095927
"373","S01010303",0.468315301391036,0.355555555555556,-0.11275974583548
"374","S01007905",0.366455440204935,0.253731343283582,-0.112724096921352
"375","S01009842",0.461328741569809,0.348837209302326,-0.112491532267484
"376","S01012735",0.178038379530917,0.0656455142231947,-0.112392865307722
"377","S01009885",0.275,0.162738496071829,-0.112261503928171
"378","S01010609",0.239482200647249,0.127272727272727,-0.112209473374522
"379","S01011685",0.159137159137159,0.0469483568075117,-0.112188802329647
"380","S01012830",0.292655367231638,0.180897250361794,-0.111758116869844
"381","S01010747",0.289455159791637,0.177725118483412,-0.111730041308225
"382","S01012597",0.190291262135922,0.0785854616895874,-0.111705800446335
"383","S01008933",0.376278648193707,0.264750378214826,-0.111528269978881
"384","S01012544",0.211526745461192,0.1,-0.111526745461192
"385","S01007088",0.31945624468989,0.207956600361664,-0.111499644328226
"386","S01010731",0.199774266365688,0.0883977900552486,-0.11137647631044
"387","S01007187",0.30012936610608,0.189024390243902,-0.111104975862178
"388","S01007785",0.468187274909964,0.357142857142857,-0.111044417767107
"389","S01007197",0.375545851528384,0.264505119453925,-0.111040732074459
"390","S01012891",0.274844720496894,0.163934426229508,-0.110910294267386
"391","S01008791",0.232981676846197,0.122086570477247,-0.110895106368949
"392","S01012884",0.250570631498859,0.139720558882236,-0.110850072616623
"393","S01011234",0.385667257533553,0.275186567164179,-0.110480690369374
"394","S01012778",0.342539575614685,0.232558139534884,-0.109981436079801
"395","S01006672",0.252933507170795,0.143034825870647,-0.109898681300149
"396","S01007193",0.230196602405039,0.120320855614973,-0.109875746790066
"397","S01007417",0.159256265157639,0.0494559841740851,-0.109800280983554
"398","S01010300",0.278984877455241,0.169245647969052,-0.109739229486189
"399","S01013303",0.20443629377347,0.0948660714285714,-0.109570222344898
"400","S01011366",0.243786982248521,0.134297520661157,-0.109489461587364
"401","S01011610",0.396499698249849,0.287081339712919,-0.10941835853693
"402","S01006649",0.21314457450174,0.103734439834025,-0.109410134667715
"403","S01008754",0.22177742193755,0.112443778110945,-0.109333643826606
"404","S01010173",0.305751905751906,0.196592398427261,-0.109159507324645
"405","S01012755",0.414493632504548,0.305343511450382,-0.109150121054166
"406","S01012794",0.228388473852721,0.119250425894378,-0.109138047958343
"407","S01010118",0.596913466838141,0.48780487804878,-0.10910858878936
"408","S01009193",0.135868654716033,0.0269541778975741,-0.108914476818459
"409","S01013225",0.385964912280702,0.277061855670103,-0.108903056610599
"410","S01010114",0.483580869328246,0.374692874692875,-0.108887994635372
"411","S01013343",0.202415458937198,0.0936599423631124,-0.108755516574086
"412","S01010443",0.256273234200743,0.147826086956522,-0.108447147244222
"413","S01009869",0.241008681273253,0.132575757575758,-0.108432923697496
"414","S01008208",0.17985347985348,0.0718232044198895,-0.10803027543359
"415","S01009984",0.340952946415318,0.233022636484687,-0.107930309930631
"416","S01007712",0.239093676022996,0.13121546961326,-0.107878206409737
"417","S01008164",0.182361733931241,0.0745301360985094,-0.107831597832731
"418","S01011580",0.289976019184652,0.182207931404073,-0.107768087780579
"419","S01012752",0.303030303030303,0.195266272189349,-0.107764030840954
"420","S01013155",0.369721936148301,0.261958997722096,-0.107762938426205
"421","S01010644",0.521401896006895,0.413694721825963,-0.107707174180932
