lsoa,ttwa_code,ttwa_name,change_in_id_share_in_ttwa
E01021771,E30000234,London,4.3179853720613694e-5
E01021772,E30000234,London,-4.1870677035091974e-5
E01021773,E30000234,London,4.91158656113451e-6
E01021774,E30000234,London,9.799090667033701e-6
E01021775,E30000234,London,3.360155603407216e-5
E01021776,E30000234,London,3.0626632069973524e-5
E01021777,E30000234,London,-9.10020239043154e-6
E01021778,E30000234,London,-2.0235635975635367e-5
E01021779,E30000234,London,-9.12007391964503e-6
E01021780,E30000234,London,2.616638414081003e-6
E01021781,E30000234,London,2.281929561444801e-5
E01021782,E30000234,London,1.9549674177106392e-6
E01021783,E30000234,London,2.7439520282243415e-5
E01021784,E30000234,London,-2.1163608005942306e-5
E01021785,E30000234,London,1.0556511059496695e-5
E01021786,E30000234,London,-6.4096379928993205e-6
E01021787,E30000234,London,1.0359307764775125e-5
E01021788,E30000234,London,-8.391187339540414e-6
E01021789,E30000234,London,2.3145362255536806e-5
E01021790,E30000234,London,4.61923314933189e-5
E01021791,E30000234,London,2.290442988864764e-5
E01021792,E30000234,London,2.8769045325926838e-5
E01021793,E30000234,London,-1.071444342309305e-5
E01021794,E30000234,London,-5.606484297613677e-6
E01021795,E30000186,Cambridge,5.011694488497738e-4
E01021796,E30000188,Chelmsford,5.058814191694449e-4
E01021797,E30000234,London,1.9283503577964774e-5
E01021798,E30000234,London,3.028712310830639e-6
E01021799,E30000234,London,7.546048021155326e-5
E01021800,E30000234,London,2.4762536046864602e-5
E01021801,E30000234,London,9.095347325251764e-6
E01021802,E30000188,Chelmsford,7.43711650665918e-4
E01021803,E30000234,London,5.639615217057018e-6
E01021804,E30000234,London,1.6016368911207467e-5
E01021805,E30000234,London,2.3860388853922483e-8
E01021806,E30000234,London,1.1820094932848583e-4
E01021807,E30000234,London,3.081298643397606e-5
E01021808,E30000234,London,3.366547359461204e-5
E01021809,E30000234,London,1.0446594123210591e-5
E01021810,E30000234,London,7.574733129765308e-5
E01021811,E30000234,London,-6.741357165949814e-5
E01021812,E30000234,London,6.533572228538872e-6
E01021813,E30000234,London,1.0186300952448333e-5
E01021814,E30000234,London,-5.231761386522858e-6
E01021815,E30000234,London,3.4347948055055307e-6
E01021816,E30000234,London,2.5644732428498535e-5
E01021817,E30000234,London,1.4158536892893602e-4
E01021818,E30000234,London,6.560596910791934e-5
E01021819,E30000186,Cambridge,-9.712886472258708e-6
E01021820,E30000186,Cambridge,-6.77057923810228e-4
E01021821,E30000186,Cambridge,-9.312368185974435e-4
E01021822,E30000186,Cambridge,4.196431112686331e-4
E01021823,E30000186,Cambridge,8.618217541924928e-4
E01021824,E30000186,Cambridge,6.998920532498863e-4
E01021825,E30000186,Cambridge,7.307803270200389e-4
E01021826,E30000186,Cambridge,-8.201556661458845e-4
E01021827,E30000186,Cambridge,-5.799864636969829e-4
E01021828,E30000186,Cambridge,0.0012794292977336276
E01021829,E30000186,Cambridge,-6.031330868517372e-4
E01021830,E30000186,Cambridge,-2.9927813978303805e-4
