dz_2011,year,pop_total,pop_workingage,pop_incomedeprived,simd_score
S01009888,2006,762.285714285714,546.714285714286,144.285714285714,24.9857855682857
S01009888,2009,811.571428571429,557.285714285714,235.714285714286,28.3632474816998
S01009888,2012,929.142857142857,658.857142857143,118.571428571429,21.250825394335
S01009889,2004,789,537.333333333333,186.888888888889,31.4391122445556
S01009889,2006,774,518.666666666667,182.333333333333,30.9042811894444
S01009889,2009,848.666666666667,556.333333333333,275,33.5198606999785
S01009889,2012,981,636,171.666666666667,24.749632277744
S01009890,2004,610,444.625,186.25,46.776901824
S01009890,2006,602.25,437.75,199.125,51.45136843925
S01009890,2009,649.375,471.5,216.25,44.3339656417478
S01009890,2012,661.375,476.875,189.375,41.3455163045997
S01009891,2004,696,460,177,40.201991489
S01009891,2006,697,461,175,36.61714056
S01009891,2009,688,460,180,35.1292699170845
S01009891,2012,733,475,160,31.4389624586698
S01009892,2004,767.230769230769,542.076923076923,289.307692307692,58.754686829
S01009892,2006,798.384615384615,561.846153846154,283.230769230769,58.6743166077692
S01009892,2009,848.230769230769,608.153846153846,310.769230769231,57.190835092098
S01009892,2012,857.615384615385,620.769230769231,268.846153846154,54.7790234501346
S01009893,2004,839.555555555556,594.333333333333,191.333333333333,36.2338829413333
S01009893,2006,896.555555555556,630.777777777778,168.666666666667,29.5548243624444
S01009893,2009,986,702,258.888888888889,29.7644144453176
S01009893,2012,1042.55555555556,704.888888888889,198.333333333333,27.2587390114669
S01009894,2004,794,485.363636363636,259.363636363636,48.2255860844545
S01009894,2006,785,500.272727272727,258,45.2450649844546
S01009894,2009,803.363636363636,520.818181818182,319.545454545455,50.3855890517921
S01009894,2012,862.272727272727,562.636363636364,250,43.6203426427796
S01009895,2004,792.8,543.2,285,52.4971344968
S01009895,2006,819.2,584.4,262.8,53.8129830874
S01009895,2009,810.4,594.2,322,57.7422399497824
S01009895,2012,831.2,611,241,53.0748366833696
S01009896,2004,877.076923076923,556.461538461538,352.384615384615,54.8126093745385
S01009896,2006,973.076923076923,648.846153846154,344.692307692308,55.2369851066923
S01009896,2009,964,667,384.230769230769,56.845237948137
S01009896,2012,991,681,277.307692307692,48.9672528146673
S01009897,2004,970,595.461538461538,202.615384615385,31.7851165666923
S01009897,2006,951.307692307692,611.692307692308,206.461538461538,30.9639988933077
S01009897,2009,983,635.076923076923,237.692307692308,30.5985962230396
S01009897,2012,996.769230769231,662.692307692308,194.615384615385,29.0200108430596
S01009898,2004,699.555555555556,405.111111111111,251.888888888889,55.5864314306667
S01009898,2006,725.444444444444,456.444444444444,248.333333333333,57.0079509428889
S01009898,2009,751.333333333333,489.111111111111,294.444444444444,58.9683312480853
S01009898,2012,795.111111111111,510.555555555556,221.111111111111,47.1918158075635
S01009899,2004,786.727272727273,573.181818181818,111.181818181818,26.357582108
S01009899,2006,761.363636363636,560.090909090909,114.909090909091,21.3792301980909
S01009899,2009,738.363636363636,553.636363636364,125.909090909091,22.8788376929333
S01009899,2012,735,560.363636363636,123.636363636364,23.7596839649002
S01009900,2004,825.75,657,100.75,16.417862025
S01009900,2006,790,650.75,86.25,13.87955613225
S01009900,2009,746.25,613.5,87.5,12.0103849202866
S01009900,2012,793.75,631,75,12.4061204508494
S01009901,2004,842.5,637.3,106,16.1419074496
S01009901,2006,824.5,641.4,84,13.8735372546
S01009901,2009,815.7,632,89,11.623715433962
S01009901,2012,837.6,638.4,102.5,13.6350378330077
S01009902,2004,961.181818181818,543,202.272727272727,31.3865777643636
S01009902,2006,917.818181818182,529.636363636364,194.454545454545,28.9093092086364
S01009902,2009,902.727272727273,536.636363636364,223.636363636364,30.4278374831673
S01009902,2012,940,583,218.181818181818,30.5855102824029
S01009903,2004,922.75,628.25,195.25,27.3796915495
S01009903,2006,895.75,633.25,186.25,29.41157570075
S01009903,2009,916.5,664,242.5,26.0030530788171
S01009903,2012,966.25,675,131.25,20.0171823770458
S01009904,2004,838,575,136,21.532274386
S01009904,2006,790,586,127,22.768480475
S01009904,2009,768,580,160,21.8322625484295
S01009904,2012,778,567,120,19.8029733292308
S01009905,2004,718,530,141,28.486016945
S01009905,2006,722,545,140,24.76043721
S01009905,2009,815,619,180,22.8075867731603
S01009905,2012,852,640,140,24.1616118584509
S01009906,2004,773,554,153,29.648406125
S01009906,2006,765,559,128,26.118995019
S01009906,2009,826,613,100,18.782224437129
S01009906,2012,789,610,95,23.2076134031943
S01009907,2004,788.125,597,165.375,38.547643157125
S01009907,2006,804.8125,620.375,160.75,33.80000692625
S01009907,2009,847.4375,657.5,193.4375,36.6022484362294
S01009907,2012,898,681.0625,158.75,30.5611056345282
S01009908,2004,918.416666666667,701.833333333333,142.75,20.1216438841667
S01009908,2006,867.166666666667,658,128.833333333333,19.6477066271667
S01009908,2009,860.666666666667,656.583333333333,132.916666666667,19.5451158958495
S01009908,2012,910.833333333333,684.666666666667,122.5,18.9005703064907
S01009909,2004,776.8,601.1,154,29.1969077884
S01009909,2006,674.8,546.4,159.4,37.5201632204
S01009909,2009,733.8,598.9,137.5,30.2436381148645
S01009909,2012,745.6,590.4,106.5,24.6599508803021
S01009910,2004,618.333333333333,465.111111111111,113,25.3207929087778
S01009910,2006,587.444444444444,460.555555555556,93.1111111111111,22.6231315341111
S01009910,2009,592,477,101.111111111111,22.3676598483058
S01009910,2012,627.222222222222,497.555555555556,77.2222222222222,20.0828169144881
S01009911,2004,1037.36363636364,686.636363636364,101.636363636364,11.2892638089
S01009911,2006,1006,672.545454545455,99.0909090909091,10.1385916155909
S01009911,2009,1003.09090909091,669.727272727273,106.363636363636,10.1817989341032
S01009911,2012,1010.45454545455,670.727272727273,95.4545454545455,11.9088994698983
S01009912,2004,903.714285714286,512.571428571429,98.5714285714286,9.55804556175714
S01009912,2006,866.857142857143,487.285714285714,86,10.3092084934286
S01009912,2009,902.142857142857,513.285714285714,117.857142857143,12.6996112658317
S01009912,2012,891.714285714286,502.428571428571,91.4285714285714,11.1623640148479
S01009913,2004,758,479.833333333333,44.6666666666667,9.66698383225
S01009913,2006,760.833333333333,494.833333333333,36,7.49798733648333
S01009913,2009,776,515.166666666667,80,9.91058347929016
S01009913,2012,817,543.333333333333,45,9.5694690458936
S01009914,2004,947,566,61,9.5637751584
S01009914,2006,905,551,50,7.4114480766
S01009914,2009,880,561,100,12.4382560787584
S01009914,2012,889,561,55,11.6428867996751
S01009915,2004,908,612,66,7.4883596399
S01009915,2006,926,627,44,6.85153755
S01009915,2009,885,611,105,10.5645304778571
S01009915,2012,872,607,70,9.87962424249917
S01009916,2004,933.125,587.5,101.375,11.5933446347875
S01009916,2006,931.625,581.5,79.25,10.746483042075
S01009916,2009,918.875,576.25,145.625,13.3640489513886
S01009916,2012,942.375,605,90.625,12.0852002541606
S01009917,2004,690,434.75,40.5,7.83010974675
S01009917,2006,668.375,446.875,45.375,5.612491390275
S01009917,2009,700,475,81.25,7.74192932082429
S01009917,2012,728.5,496.5,51.875,6.77361574346644
S01009918,2004,755.714285714286,473.714285714286,60.7142857142857,9.17577044435714
S01009918,2006,727.857142857143,469.428571428571,48.2857142857143,6.63933928817143
S01009918,2009,731.285714285714,489.571428571429,59.2857142857143,7.1217027167023
S01009918,2012,731.428571428571,487.142857142857,41.4285714285714,5.58097293899306
S01009919,2004,970.333333333333,603.583333333333,208.083333333333,28.26511002125
S01009919,2006,1081.66666666667,760.833333333333,215.916666666667,27.6298732253333
S01009919,2009,1147.5,830.916666666667,275.833333333333,26.1695040993572
S01009919,2012,1256,930.416666666667,172.083333333333,21.9866799598432
S01009920,2004,878.333333333333,641.5,117.833333333333,18.6856842331667
S01009920,2006,885.666666666667,671.666666666667,123,16.2292340794167
S01009920,2009,958,740,117.5,14.7373865731283
S01009920,2012,980.166666666667,781.166666666667,86.6666666666667,10.5774511219598
S01009921,2004,700,551.777777777778,98.5555555555556,20.238406099
S01009921,2006,732.222222222222,612.555555555556,79.5555555555556,19.1461622345556
S01009921,2009,732.333333333333,621,85.5555555555556,15.2432789032691
S01009921,2012,738.666666666667,624.333333333333,77.2222222222222,14.2342717501413
S01009922,2004,949.846153846154,711.846153846154,109.076923076923,17.2057137741538
S01009922,2006,1025.92307692308,816.384615384615,120.769230769231,16.0504226712308
S01009922,2009,1074.30769230769,878.230769230769,132.307692307692,14.0603573534963
S01009922,2012,1103.38461538462,906.230769230769,108.846153846154,13.240372508807
S01009923,2004,934.181818181818,659.545454545455,125.727272727273,20.4021190544909
S01009923,2006,911.909090909091,661.636363636364,106.909090909091,16.5848711015727
S01009923,2009,904.636363636364,655.363636363636,118.181818181818,16.4973300541789
S01009923,2012,878.818181818182,658.909090909091,112.272727272727,15.6770696535156
S01009924,2004,866.272727272727,646.636363636364,158,24.6194497625455
S01009924,2006,806.181818181818,624.090909090909,141.818181818182,21.3631282336364
S01009924,2009,812.727272727273,643.909090909091,165,23.3256133298389
S01009924,2012,881,705,140.454545454545,21.1275921702323
S01009925,2004,741.583333333333,563.333333333333,124.083333333333,20.995774859
S01009925,2006,744.833333333333,591.916666666667,118.583333333333,18.9489341786667
S01009925,2009,734.25,584.916666666667,125,16.9613781807131
S01009925,2012,790.666666666667,636,102.916666666667,17.3343543385832
S01009926,2004,780.363636363636,543.727272727273,105.363636363636,16.8516965598182
S01009926,2006,790.818181818182,561.545454545455,107.454545454545,14.6589233536364
S01009926,2009,832.181818181818,600.272727272727,120,14.7301982619833
S01009926,2012,878.181818181818,631.272727272727,131.818181818182,15.8819825330618
S01009927,2004,1098,749,119,15.4726652542
S01009927,2006,1082.71428571429,758.285714285714,142.857142857143,14.4266973944714
S01009927,2009,1085.85714285714,784.428571428571,151.428571428571,15.2586407864801
S01009927,2012,1105.57142857143,800,140.714285714286,14.7846720307668
S01009928,2004,1206,785,83,8.1933191194
S01009928,2006,1141,778,76,8.1593624773
S01009928,2009,1181,829,100,8.94069254508401
S01009928,2012,1187,848,85,8.38154277381752
S01009929,2004,1153.42857142857,755,90.5714285714286,10.0988841574857
S01009929,2006,1090.85714285714,750.571428571428,83.2857142857143,10.2463793341143
S01009929,2009,1122,793.428571428571,108.571428571429,10.7823454027048
S01009929,2012,1128.57142857143,807.857142857143,90,10.0131757103051
S01009930,2004,794.545454545455,574.727272727273,96.9090909090909,20.7725576626364
S01009930,2006,749.090909090909,565,91.3636363636364,17.9513847264545
S01009930,2009,737.363636363636,569.818181818182,120.909090909091,19.4056226163962
S01009930,2012,772.090909090909,591.272727272727,97.2727272727273,16.8506966804048
S01009931,2004,743.2,611,45.4,9.32818389775
S01009931,2006,719.8,587,49.7,7.00577266232
S01009931,2009,705.1,596.6,39,6.24380796477466
S01009931,2012,709.4,588.7,61,8.3997156830777
S01009932,2004,925.416666666667,623.333333333333,101.416666666667,15.3756874668333
S01009932,2006,940.166666666667,655.75,125.166666666667,14.754451650825
S01009932,2009,1006.16666666667,720.166666666667,140,14.4199915659966
S01009932,2012,1050.33333333333,745.333333333333,131.25,13.9490901054099
S01009933,2004,696.823529411765,455.117647058824,195.882352941176,44.3909777785294
S01009933,2006,799.823529411765,579.117647058824,198.647058823529,39.9211829495647
S01009933,2009,894.058823529412,678.529411764706,197.647058823529,30.001973558531
S01009933,2012,964.705882352941,721.882352941176,195.882352941176,29.126725005335
S01009934,2004,604.769230769231,376.769230769231,53.6153846153846,12.2653051371846
S01009934,2006,664.538461538462,452.153846153846,68.8461538461538,13.2999582211231
S01009934,2009,863.384615384615,590.846153846154,106.538461538462,10.9583092083545
S01009934,2012,950.076923076923,636.307692307692,93.4615384615385,10.2060958442014
S01009935,2004,995,591.777777777778,328,55.9568487307778
S01009935,2006,1096.55555555556,724.111111111111,301.333333333333,44.7361039271111
S01009935,2009,1024.77777777778,708.888888888889,283.888888888889,35.8078150655195
S01009935,2012,1066.88888888889,753,248.888888888889,33.9036761077779
S01009936,2004,964.6,592.3,233.2,39.86993132616
S01009936,2006,1031.8,693.4,216.8,31.67384166022
S01009936,2009,1069.8,738.5,268.5,29.5066656332997
S01009936,2012,1126.1,788.5,228,27.374507134179
S01009937,2004,927,512.125,371,62.5115691055
S01009937,2006,1028.875,640,362.25,56.831056917875
S01009937,2009,1044.375,679.125,410,51.0438362173317
S01009937,2012,842.25,564.25,190.625,34.6436809537422
S01009938,2004,973.181818181818,521.181818181818,262.363636363636,42.7497407280909
S01009938,2006,1000.18181818182,568.909090909091,283.272727272727,39.7163775387273
S01009938,2009,1006.72727272727,588.181818181818,289.545454545455,39.333673916675
S01009938,2012,956.090909090909,579.636363636364,271.363636363636,41.6792965537189
S01009939,2004,988.2,620,433.6,63.2964975312
S01009939,2006,951,624,352.2,52.3706767376
S01009939,2009,955.4,637.6,461,71.1038657020716
S01009939,2012,905.6,644.8,373,76.5968881068629
S01009940,2004,926,559,400,68.514569361
S01009940,2006,936,567,379,64.080535952
S01009940,2009,900,565,340,59.4409109278811
S01009940,2012,879,552,290,63.6753096047068
S01009941,2004,959.75,629.5,197.125,28.3002648405
S01009941,2006,1139.875,777.75,172.25,23.3867821965625
S01009941,2009,1193.75,804.375,286.25,26.1336526546478
S01009941,2012,1170,795.5,173.125,22.1072696850869
S01009942,2004,1022,619.272727272727,341.909090909091,48.1469848707273
S01009942,2006,1078.27272727273,667.181818181818,289.636363636364,38.9243434652273
S01009942,2009,1079.45454545455,666.363636363636,362.727272727273,43.5059478614555
S01009942,2012,1054.90909090909,675.272727272727,285.909090909091,46.1510976685314
S01009943,2004,888.692307692308,523.846153846154,331.923076923077,52.678592013
S01009943,2006,887.923076923077,542.153846153846,286.153846153846,46.0887539196154
S01009943,2009,892.230769230769,550.692307692308,293.846153846154,47.1755946772944
S01009943,2012,887.307692307692,560.538461538462,250.769230769231,50.5523164987754
S01009944,2004,762.2,440.2,129.2,25.20424179048
S01009944,2006,766,449.2,117.9,19.25203878414
S01009944,2009,782.8,488.1,151.5,20.4259851192959
S01009944,2012,766.8,462.4,141.5,22.3308019264126
S01009945,2004,978.727272727273,539.363636363636,286.727272727273,45.7311994216364
S01009945,2006,1033.90909090909,612,249.727272727273,32.4549169574546
S01009945,2009,1029.09090909091,619.454545454545,293.181818181818,32.9334666655652
S01009945,2012,1013.09090909091,653.818181818182,274.545454545455,36.8242480014917
S01009946,2004,860,498,207.25,36.51263719075
S01009946,2006,871.75,535,176.5,27.46291557325
S01009946,2009,873,560.5,220,28.2773111041029
S01009946,2012,892.5,596.75,196.25,29.8548824548022
S01009947,2004,693.875,405,157.625,31.09098704325
S01009947,2006,711.125,440.5,140.25,24.879359539
S01009947,2009,725.875,444.125,154.375,23.7530036748201
S01009947,2012,722.625,448.125,141.875,24.8367801803898
S01009948,2004,911.363636363636,514,258.272727272727,38.7644802773455
S01009948,2006,892.818181818182,524.818181818182,245.909090909091,35.3740347054273
S01009948,2009,918.272727272727,546.727272727273,265.454545454545,37.2541287674526
S01009948,2012,899.909090909091,543.545454545455,208.181818181818,36.9583652919789
S01009949,2004,844.625,459,130.375,22.9522805977625
S01009949,2006,841.875,498.875,152.5,22.374125731425
S01009949,2009,820,508.625,161.25,22.2727417734041
S01009949,2012,841.375,536.5,128.125,21.0747850016515
S01009950,2004,788,487,24,4.3988546028
S01009950,2006,756,477,26,3.3137071203
S01009950,2009,751,487,45,4.0501184161288
S01009950,2012,730,473,45,5.20144143721256
S01009951,2004,820.333333333333,539.666666666667,28.8333333333333,3.58837498368333
S01009951,2006,793.666666666667,535.666666666667,27.8333333333333,3.71622779998333
S01009951,2009,773.5,532.166666666667,40,3.9252139555031
S01009951,2012,764.5,529.833333333333,24.1666666666667,3.44828233148711
S01009952,2004,742.5,455.9,55.1,10.39735325647
S01009952,2006,741.1,482.8,68,10.83932961658
S01009952,2009,773.6,501.3,93,10.8207775149794
S01009952,2012,788.5,518,71,10.2338898160991
S01009953,2004,750.4,451.4,113.4,19.00109452848
S01009953,2006,735.8,449.4,109.6,17.10565820638
S01009953,2009,769.2,484.4,132.5,18.8756318408698
S01009953,2012,757.7,469,112.5,19.1280692592558
S01009954,2004,730.5,465.5,109.333333333333,18.7488347053333
S01009954,2006,719,473.666666666667,104.666666666667,16.6476650158333
S01009954,2009,738,488.833333333333,144.166666666667,18.0133433001512
S01009954,2012,737.5,483.166666666667,98.3333333333333,16.1042636127754
S01009955,2004,1010.8,547.5,116,16.20248441715
S01009955,2006,986.6,566.6,146,18.62264161873
S01009955,2009,964.3,547.8,144,18.2902651655646
S01009955,2012,969,565.5,147.5,20.1000886039652
S01009956,2004,762.25,408.5,116.5,21.404504881875
S01009956,2006,768,470.875,115.375,19.067137471625
S01009956,2009,724.25,459.625,136.25,22.897264614189
S01009956,2012,710.25,473.125,133.75,22.4490663988264
S01009957,2004,888.3,572.7,45.4,7.40735208309
S01009957,2006,855.3,564.9,51,6.80046323082
S01009957,2009,831.4,555.2,54.5,6.86849213550321
S01009957,2012,813.1,550.6,54.5,7.46022367405962
S01009958,2004,954.555555555556,660,39.1111111111111,6.20580715461111
S01009958,2006,952.111111111111,664.333333333333,41.2222222222222,6.21694081832222
S01009958,2009,926.666666666667,641.444444444444,40.5555555555556,5.57382539523103
S01009958,2012,887.222222222222,609.555555555556,33.8888888888889,5.5530671857936
S01009959,2004,710.285714285714,382.142857142857,21.4285714285714,5.25145595157143
S01009959,2006,711.428571428571,404.857142857143,29,3.93662775544286
S01009959,2009,681,404.285714285714,48.5714285714286,6.07225371598051
S01009959,2012,705.142857142857,439.714285714286,35.7142857142857,5.49286634855319
S01009960,2004,876,497.454545454545,56.9090909090909,10.1109500430182
S01009960,2006,879.545454545455,521.545454545455,62.3636363636364,8.2762226008
S01009960,2009,913.727272727273,569.272727272727,95.9090909090909,9.28559873412187
S01009960,2012,907.636363636364,581.090909090909,75,9.11264590049497
S01009961,2004,722,391,92,15.192945758
S01009961,2006,698,400,76,11.422020409
S01009961,2009,677,408,75,11.3689688058444
S01009961,2012,649,404,90,15.0871255019381
S01009962,2004,921,654.916666666667,111.583333333333,17.3288610401083
S01009962,2006,925,660.083333333333,93.5,12.93655978155
S01009962,2009,957.416666666667,686.5,140,14.8514000288503
S01009962,2012,988.5,707.25,126.25,16.2430393515441
S01009963,2004,921.111111111111,607.111111111111,32.4444444444444,7.63366228911111
S01009963,2006,894.666666666667,586.888888888889,36.3333333333333,5.62389964867778
S01009963,2009,858.555555555555,560.444444444444,35.5555555555556,5.26389049234857
S01009963,2012,842.444444444444,566.333333333333,35,5.12327998281597
S01009964,2004,936.555555555555,599.111111111111,80.7777777777778,13.0529720214444
S01009964,2006,911,591,82.5555555555555,11.1389623342444
S01009964,2009,876.333333333333,561,91.1111111111111,11.9901821028532
S01009964,2012,880.555555555555,576.111111111111,100.555555555556,13.433965116363
S01009965,2004,805.285714285714,551,44.4285714285714,11.2986067318571
S01009965,2006,774,527.857142857143,37.4285714285714,8.61170573004286
S01009965,2009,730.285714285714,502.285714285714,30.7142857142857,7.99018147547323
S01009965,2012,684.714285714286,460.571428571428,27.1428571428571,7.30815450500452
S01009966,2004,778.5,512,38.375,10.9897337705
S01009966,2006,751.125,513.125,38.5,9.7191070454375
S01009966,2009,729.375,502.5,38.75,9.02472434756038
S01009966,2012,698.75,477.125,43.75,10.0120516703597
S01009967,2004,892.555555555556,580.555555555556,30.8888888888889,6.55923203841111
S01009967,2006,850.555555555556,553.888888888889,42.7777777777778,7.27394275127778
S01009967,2009,800.333333333333,503.222222222222,43.3333333333333,6.99811882173914
S01009967,2012,803.888888888889,507.888888888889,33.3333333333333,5.0011131042936
S01009968,2004,661,397,44,12.165179493
S01009968,2006,633,400,46,11.757197779
S01009968,2009,615,400,45,11.3345083395306
S01009968,2012,585,399,50,12.3878847227192
S01009969,2004,701.4,388.6,89.4,18.0649905856
S01009969,2006,703,402.2,102.4,18.40120933324
S01009969,2009,670.8,380.6,115,26.3989920711645
S01009969,2012,779.4,456.6,116,21.3969570518748
S01009970,2004,1059,577,455.8,62.0821807342
S01009970,2006,1057.2,605,398.6,56.9214399248
S01009970,2009,997.6,587.4,442,60.9630726632731
S01009970,2012,941.5,545.3,396.5,65.422326060094
S01009971,2004,734.25,451,361.5,66.598645648
S01009971,2006,873.25,534.5,346.75,57.5544897835
S01009971,2009,927,572,366.25,57.551471000308
S01009971,2012,969.75,618.75,297.5,50.3146275274295
S01009972,2004,647.142857142857,342.857142857143,183.857142857143,37.1243970295714
S01009972,2006,673.857142857143,377.857142857143,194,36.6283671181429
S01009972,2009,585.285714285714,336.571428571429,231.428571428571,51.2186023539512
S01009972,2012,733.714285714286,443.571428571429,232.857142857143,44.0681948186121
S01009973,2004,864.333333333333,530.166666666667,484.166666666667,76.0851936978333
S01009973,2006,1092.5,696.166666666667,412.666666666667,54.7022606448333
S01009973,2009,1096.83333333333,707.333333333333,425.833333333333,53.8892797644871
S01009973,2012,1114,698.166666666667,380,53.3200242042637
S01009974,2004,894,532.111111111111,443.888888888889,69.6948017307778
S01009974,2006,1075.44444444444,665.111111111111,379.666666666667,50.789458694
S01009974,2009,1062.88888888889,664.777777777778,392.777777777778,50.5872908324323
S01009974,2012,1066.11111111111,656.666666666667,356.111111111111,51.5044743013436
S01009975,2004,805.333333333333,472.444444444444,432.333333333333,74.5814668447778
S01009975,2006,887,566.555555555556,412,69.0177131312222
S01009975,2009,937.222222222222,637.333333333333,404.444444444444,61.9257483770213
S01009975,2012,931.777777777778,633.444444444444,354.444444444444,69.6012180955905
S01009976,2004,692.5,427.75,330.375,71.083619092
S01009976,2006,738,472.375,317.5,67.583509034
S01009976,2009,779.5,494.625,331.25,61.0805202568053
S01009976,2012,747.125,480.875,275,61.6981443226904
S01009977,2004,920.727272727273,541.818181818182,461.181818181818,77.9276267251818
S01009977,2006,973.545454545455,633.181818181818,455.272727272727,73.3590761762727
S01009977,2009,962.636363636364,647.636363636364,449.090909090909,70.8217079729272
S01009977,2012,955.818181818182,616.272727272727,399.090909090909,74.1364125651089
S01009978,2004,767,494,377.4,70.5444196216
S01009978,2006,960.6,629.6,353.6,59.711269536
S01009978,2009,977.2,644,378,57.3840036001906
S01009978,2012,1004.2,688.4,324,55.4421709463433
S01009979,2004,768.888888888889,493.333333333333,377.666666666667,70.6723443712222
S01009979,2006,797,529.222222222222,305.555555555556,59.4221557421111
S01009979,2009,821.444444444444,559.777777777778,316.666666666667,56.8137107929002
S01009979,2012,867.333333333333,583.888888888889,288.888888888889,57.2486366154668
S01009980,2004,1057.66666666667,622.666666666667,606.666666666667,80.5727035486667
S01009980,2006,1118.33333333333,713.666666666667,541,76.5535428215
S01009980,2009,1090.16666666667,696.5,509.166666666667,73.1209056358898
S01009980,2012,1098.16666666667,685.666666666667,455,73.9239764184046
S01009981,2004,1049.7,616.9,602.5,79.1793228755
S01009981,2006,1100,696.3,527.5,75.3673627975
S01009981,2009,1071.2,678,493,71.4115509381522
S01009981,2012,1080.6,675.1,443.5,72.2324038178562
S01009982,2004,692,388,357,70.133274263
S01009982,2006,1024,666,328,49.601424583
S01009982,2009,1208,816,355,39.9319984087227
S01009982,2012,1224,834,280,35.2626432666529
S01009983,2004,606.5,337.5,337,75.1497707216667
S01009983,2006,565.833333333333,340.666666666667,332,79.656766337
S01009983,2009,579.833333333333,365.666666666667,311.666666666667,77.3294828152641
S01009983,2012,588.166666666667,401.666666666667,234.166666666667,73.9839364858505
S01009984,2004,748.555555555556,468.888888888889,255.222222222222,53.3008173612222
S01009984,2006,761.111111111111,515.333333333333,223.666666666667,46.4547719707778
S01009984,2009,787.666666666667,551.333333333333,214.444444444444,40.9502218831221
S01009984,2012,760.111111111111,550.222222222222,192.777777777778,41.9138610115416
S01009985,2004,652,385,393,79.045212732
S01009985,2006,602,388,322,75.189002229
S01009985,2009,624,415,310,74.862142229446
S01009985,2012,591,405,250,74.2942509528675
S01009986,2004,615.571428571429,356.714285714286,300.857142857143,70.237994998
S01009986,2006,595.428571428571,375,253.571428571429,64.779878758
S01009986,2009,566.142857142857,352.285714285714,283.571428571429,69.3685850235496
S01009986,2012,536.857142857143,342.857142857143,244.285714285714,70.1318635519919
S01009987,2004,1005,541,301,47.556960559
S01009987,2006,1005,551,269,39.017792636
S01009987,2009,931,510,280,40.841313032795
S01009987,2012,883,503,275,47.2917131098924
S01009988,2004,855.142857142857,486.142857142857,303.571428571429,55.9639239545714
S01009988,2006,750.571428571429,456.285714285714,253.857142857143,51.8261518224286
S01009988,2009,647,392.857142857143,220.714285714286,52.3511573323756
S01009988,2012,609.142857142857,382.714285714286,207.142857142857,55.4295172635546
S01009989,2004,858.6,569.2,137.4,24.1442489244
S01009989,2006,787.2,511.4,154.2,27.0155900902
S01009989,2009,731.4,489.4,156,28.5773689326236
S01009989,2012,737,496.4,138,30.2814679831471
S01009990,2004,736.666666666667,476,119.888888888889,25.3817584851111
S01009990,2006,706.222222222222,455,129.333333333333,27.5793287094444
S01009990,2009,670.222222222222,438.888888888889,162.222222222222,29.7998048688829
S01009990,2012,668.777777777778,448.888888888889,146.111111111111,30.1790572520998
S01009991,2004,781.888888888889,520,112,22.4971669368889
S01009991,2006,746.888888888889,499.888888888889,104.666666666667,17.7843887281111
S01009991,2009,728.333333333333,492.888888888889,130,21.0738365618057
S01009991,2012,722.222222222222,500.888888888889,130,23.6529093359261
S01009992,2004,756.3,437.3,340.7,66.3476719327
S01009992,2006,717.4,434.3,290.3,62.9709203765
S01009992,2009,699,440,287,59.5047816891659
S01009992,2012,691.2,454.9,272.5,62.747729926494
S01009993,2004,859,554,106,16.083708122
S01009993,2006,820,524,97,13.365412161
S01009993,2009,781,495,110,15.4448778341219
S01009993,2012,741,491,95,18.8497293464555
S01009994,2004,763,510,71,14.500093213
S01009994,2006,713,496,73,12.460415165
S01009994,2009,673,460,125,18.2154088361262
S01009994,2012,678,469,100,17.2274755647241
S01009995,2004,679,420,93,18.871079253
S01009995,2006,695,462,100,17.757940882
S01009995,2009,650,448,100,15.5048955129232
S01009995,2012,646,442,85,16.7056798381002
S01009996,2004,738.5,468.875,99,20.920851640125
S01009996,2006,667.5,436.5,107.125,20.2492278645
S01009996,2009,659.875,438.125,151.25,24.9610485990773
S01009996,2012,655.25,452.375,126.25,24.7508084106406
S01009997,2004,650.833333333333,437.166666666667,80.5,19.0931422531667
S01009997,2006,586,413,73.6666666666667,14.7236491371667
S01009997,2009,586.333333333333,414.166666666667,105,18.7138286182459
S01009997,2012,567.833333333333,411.666666666667,84.1666666666667,18.5470615911242
S01009998,2004,755.222222222222,461.888888888889,44.8888888888889,11.0822861271111
S01009998,2006,759.444444444444,472.222222222222,54.5555555555556,11.991678425
S01009998,2009,748.222222222222,466.222222222222,84.4444444444444,13.4041319648743
S01009998,2012,721.555555555556,456.333333333333,51.6666666666667,12.2468002689601
S01009999,2004,784.833333333333,488.333333333333,55.5,11.586375843
S01009999,2006,756.666666666667,483,57.6666666666667,11.6146087031667
S01009999,2009,751.833333333333,470,70,13.1024862997754
S01009999,2012,706.666666666667,464.166666666667,63.3333333333333,12.1585388366563
S01010000,2004,747.5,496.125,114.375,18.94599501375
S01010000,2006,719.75,509,96.625,16.472557218375
S01010000,2009,682.25,484,127.5,19.5062180446101
S01010000,2012,665.375,476.25,83.75,17.572001990172
S01010001,2004,798,469,140,17.999803294
S01010001,2006,807,505,112,15.262188461
S01010001,2009,801,506,135,17.9355380804689
S01010001,2012,758,493,135,19.2554806228369
S01010002,2004,858.583333333333,558.916666666667,88.25,15.84707837425
S01010002,2006,811.25,536.333333333333,88.5833333333333,15.405712094
S01010002,2009,790.75,524.75,100,14.4052121373575
S01010002,2012,751.5,494.416666666667,97.0833333333333,16.6240678847392
S01010003,2004,757.125,503.75,53.5,11.56500727475
S01010003,2006,736.375,504.125,61.625,11.365661397375
S01010003,2009,714,483.125,69.375,11.6578367294521
S01010003,2012,716.75,484.625,50.625,10.9236901132201
